date,month,day,year,J_Date,site,baysite,bay,species,length
7/18/2024,July,18,2024,200,573,Baralof,.,pink salmon,78
7/18/2024,July,18,2024,200,573,Baralof,.,pink salmon,80
7/20/2024,July,20,2024,202,.,ALB,Lam Point,pink salmon,36
7/20/2024,July,20,2024,202,.,ALB,Lam Point,pink salmon,39
7/20/2024,July,20,2024,202,.,ALB,Lam Point,pink salmon,39
7/20/2024,July,20,2024,202,.,ALB,Lam Point,pink salmon,40
7/20/2024,July,20,2024,202,.,ALB,Lam Point,pink salmon,41
7/20/2024,July,20,2024,202,.,ALB,EG Point,pink salmon,50
7/20/2024,July,20,2024,202,.,ALB,EG Point,pink salmon,51
7/20/2024,July,20,2024,202,.,ALB,EG Point,pink salmon,53
7/20/2024,July,20,2024,202,.,ALB,EG Point,pink salmon,53
7/20/2024,July,20,2024,202,.,ALB,EG Point,pink salmon,53
7/20/2024,July,20,2024,202,.,ALB,EG Point,pink salmon,53
7/20/2024,July,20,2024,202,.,ALB,EG Point,pink salmon,55
7/20/2024,July,20,2024,202,.,ALB,EG Point,pink salmon,56
7/20/2024,July,20,2024,202,.,ALB,Lam #2,pink salmon,64
7/20/2024,July,20,2024,202,576,Falmouth,.,pink salmon,64
7/20/2024,July,20,2024,202,576,Falmouth,.,pink salmon,65
7/20/2024,July,20,2024,202,576,Falmouth,.,pink salmon,65
7/20/2024,July,20,2024,202,576,Falmouth,.,pink salmon,65
7/20/2024,July,20,2024,202,576,Falmouth,.,pink salmon,66
7/20/2024,July,20,2024,202,576,Falmouth,.,pink salmon,66
7/20/2024,July,20,2024,202,.,ALB,Lam #2,pink salmon,67
7/20/2024,July,20,2024,202,.,ALB,Wooden Boat,pink salmon,67
7/20/2024,July,20,2024,202,576,Falmouth,.,pink salmon,67
7/20/2024,July,20,2024,202,576,Falmouth,.,pink salmon,67
7/20/2024,July,20,2024,202,.,ALB,Wooden Boat,pink salmon,68
7/20/2024,July,20,2024,202,576,Falmouth,.,pink salmon,68
7/20/2024,July,20,2024,202,576,Falmouth,.,pink salmon,68
7/20/2024,July,20,2024,202,576,Falmouth,.,pink salmon,68
7/20/2024,July,20,2024,202,576,Falmouth,.,pink salmon,69
7/20/2024,July,20,2024,202,576,Falmouth,.,pink salmon,69
7/20/2024,July,20,2024,202,576,Falmouth,.,pink salmon,69
7/20/2024,July,20,2024,202,576,Falmouth,.,pink salmon,70
7/20/2024,July,20,2024,202,576,Falmouth,.,pink salmon,70
7/20/2024,July,20,2024,202,576,Falmouth,.,pink salmon,70
7/20/2024,July,20,2024,202,576,Falmouth,.,pink salmon,71
7/20/2024,July,20,2024,202,.,ALB,Wooden Boat,pink salmon,73
7/20/2024,July,20,2024,202,.,ALB,Lam #2,pink salmon,76
7/21/2024,July,21,2024,203,583,Balboa,.,pink salmon,44
7/23/2024,July,23,2024,205,591,Fox,.,pink salmon,53
7/23/2024,July,23,2024,205,591,Fox,.,pink salmon,63
7/23/2024,July,23,2024,205,591,Fox,.,pink salmon,69
7/23/2024,July,23,2024,205,591,Fox,.,pink salmon,70
7/23/2024,July,23,2024,205,591,Fox,.,pink salmon,73
7/26/2024,July,26,2024,208,596,Mitro,.,pink salmon,50
7/26/2024,July,26,2024,208,596,Mitro,.,pink salmon,56
7/26/2024,July,26,2024,208,596,Mitro,.,pink salmon,58
7/26/2024,July,26,2024,208,596,Mitro,.,pink salmon,60
7/26/2024,July,26,2024,208,596,Mitro,.,pink salmon,61
7/26/2024,July,26,2024,208,596,Mitro,.,pink salmon,64
7/26/2024,July,26,2024,208,596,Mitro,.,pink salmon,64
7/26/2024,July,26,2024,208,596,Mitro,.,pink salmon,65
7/26/2024,July,26,2024,208,596,Mitro,.,pink salmon,66
7/26/2024,July,26,2024,208,596,Mitro,.,pink salmon,66
7/26/2024,July,26,2024,208,595,Mitro,.,pink salmon,69
7/26/2024,July,26,2024,208,593,Mitro,.,pink salmon,69
7/26/2024,July,26,2024,208,596,Mitro,.,pink salmon,70
7/26/2024,July,26,2024,208,596,Mitro,.,pink salmon,70
7/26/2024,July,26,2024,208,593,Mitro,.,pink salmon,70
7/26/2024,July,26,2024,208,596,Mitro,.,pink salmon,70
7/26/2024,July,26,2024,208,593,Mitro,.,pink salmon,72
7/26/2024,July,26,2024,208,596,Mitro,.,pink salmon,72
7/26/2024,July,26,2024,208,593,Mitro,.,pink salmon,74
7/26/2024,July,26,2024,208,596,Mitro,.,pink salmon,74
7/26/2024,July,26,2024,208,596,Mitro,.,pink salmon,75
7/26/2024,July,26,2024,208,595,Mitro,.,pink salmon,76
7/26/2024,July,26,2024,208,592,Mitro,.,pink salmon,77
7/26/2024,July,26,2024,208,594,Mitro,.,pink salmon,78
7/26/2024,July,26,2024,208,596,Mitro,.,pink salmon,78
7/26/2024,July,26,2024,208,593,Mitro,.,pink salmon,83
7/26/2024,July,26,2024,208,594,Mitro,.,pink salmon,88
7/26/2024,July,26,2024,208,596,Mitro,.,pink salmon,95
7/26/2024,July,26,2024,208,596,Mitro,.,pink salmon,97
7/26/2024,July,26,2024,208,596,Mitro,.,pink salmon,106
7/31/2024,July,31,2024,213,604,Japanese,.,pink salmon,66
7/31/2024,July,31,2024,213,604,Japanese,.,pink salmon,73
7/31/2024,July,31,2024,213,604,Japanese,.,pink salmon,76
7/31/2024,July,31,2024,213,604,Japanese,.,pink salmon,80
7/31/2024,July,31,2024,213,603,Japanese,.,pink salmon,82
7/31/2024,July,31,2024,213,604,Japanese,.,pink salmon,83
7/31/2024,July,31,2024,213,604,Japanese,.,pink salmon,85
7/31/2024,July,31,2024,213,604,Japanese,.,pink salmon,86
7/31/2024,July,31,2024,213,604,Japanese,.,pink salmon,86
7/31/2024,July,31,2024,213,604,Japanese,.,pink salmon,87
7/31/2024,July,31,2024,213,604,Japanese,.,pink salmon,89
7/31/2024,July,31,2024,213,604,Japanese,.,pink salmon,90
7/31/2024,July,31,2024,213,602,Japanese,.,pink salmon,92
8/18/2024,Aug,18,2024,231,.,ALB,EG Patches,pink salmon,48
8/18/2024,Aug,18,2024,231,.,ALB,Lam #2,pink salmon,51
8/18/2024,Aug,18,2024,231,.,ALB,Lam #2,pink salmon,73
8/18/2024,Aug,18,2024,231,.,ALB,Lam #2,pink salmon,76
8/18/2024,Aug,18,2024,231,.,ALB,Lam #2,pink salmon,80
8/18/2024,Aug,18,2024,231,.,ALB,Lam Point,pink salmon,80
8/18/2024,Aug,18,2024,231,.,ALB,Lam #2,pink salmon,80
8/18/2024,Aug,18,2024,231,.,ALB,Lam #2,pink salmon,80
8/18/2024,Aug,18,2024,231,.,ALB,Lam #2,pink salmon,83
8/18/2024,Aug,18,2024,231,.,ALB,Lam #2,pink salmon,83
8/18/2024,Aug,18,2024,231,.,ALB,Lam #2,pink salmon,84
8/18/2024,Aug,18,2024,231,.,ALB,Lam #2,pink salmon,84
8/18/2024,Aug,18,2024,231,.,ALB,Lam #2,pink salmon,85
8/18/2024,Aug,18,2024,231,.,ALB,BB Eelgrass,pink salmon,85
8/18/2024,Aug,18,2024,231,.,ALB,Lam #2,pink salmon,88
8/18/2024,Aug,18,2024,231,.,ALB,Lam #2,pink salmon,89
8/18/2024,Aug,18,2024,231,.,ALB,Lam #2,pink salmon,90
8/18/2024,Aug,18,2024,231,.,ALB,Lam #2,pink salmon,91
8/18/2024,Aug,18,2024,231,.,ALB,Lam #2,pink salmon,91
8/18/2024,Aug,18,2024,231,.,ALB,Lam #2,pink salmon,91
8/18/2024,Aug,18,2024,231,.,ALB,Lam #2,pink salmon,91
8/18/2024,Aug,18,2024,231,.,ALB,Lam #2,pink salmon,93
8/18/2024,Aug,18,2024,231,.,ALB,Lam #2,pink salmon,94
8/18/2024,Aug,18,2024,231,.,ALB,Lam Point,pink salmon,103
8/19/2024,Aug,19,2024,232,.,ALB,Wooden Boat,pink salmon,63
8/19/2024,Aug,19,2024,232,.,ALB,Lam Point,pink salmon,73
8/19/2024,Aug,19,2024,232,.,ALB,Wooden Boat,pink salmon,78
8/19/2024,Aug,19,2024,232,.,ALB,Wooden Boat,pink salmon,79
8/19/2024,Aug,19,2024,232,.,ALB,Wooden Boat,pink salmon,81
8/19/2024,Aug,19,2024,232,.,ALB,Wooden Boat,pink salmon,83
8/19/2024,Aug,19,2024,232,,ALB,White Rock,pink salmon,88
8/19/2024,Aug,19,2024,232,.,ALB,White Rock,pink salmon,88
8/19/2024,Aug,19,2024,232,.,ALB,White Rock,pink salmon,91
8/19/2024,Aug,19,2024,232,.,ALB,White Rock,pink salmon,96
8/19/2024,Aug,19,2024,232,.,ALB,White Rock,pink salmon,97
8/19/2024,Aug,19,2024,232,.,ALB,White Rock,pink salmon,102
8/19/2024,Aug,19,2024,232,.,ALB,White Rock,pink salmon,105
